gene	s15v24hpf_mean_expression	s15v24hpf_log2_change	s24vMel_mean_expression	s24vMel_log2_change	s24vIri_mean_expression	s24vIri_log2_change	MelvIri_mean_expression	MelvIri_log2_change	genename	type	s15_Rep1	s15_Rep2	s24_Rep1	s24_Rep2	Mel_Rep1	Mel_Rep2	Iri_Rep1	Iri_Rep2	s15	s24	Mel	Iri	s15_Rep1_zscore	s15_Rep2_zscore	s24_Rep1_zscore	s24_Rep2_zscore	Mel_Rep1_zscore	Mel_Rep2_zscore	Iri_Rep1_zscore	Iri_Rep2_zscore
ENSDARG00000077964	0	0	0	0	6894.94988068998	-3.16106626238753	6894.94988068998	-2.17857438145937	other	Cofactor	5.999266	4.770872	4.531863	5.355004	11.222479	29.979357	103.193672	70.830521	5.385069	4.9434335	20.600918	87.0120965	-0.0718316187764872	-0.0782023511244173	-0.0481379280279852	-0.047739767170375	-0.00553275251462089	0.15435014968441	0.45978548726141	0.260438921465159
ENSDARG00000077979	0	0	88.035240075064	2.93681972472576	0	0	0	0	tmem26a	other	6.44858	4.077337	0.294815	0.784908	0	0.350742	0.552571	0.378477	5.2629585	0.5398615	0.175371	0.465524	-0.0668777793597251	-0.0862282108866098	-0.0818031069570165	-0.0895043005715039	-0.077816742155391	-0.0824453277051365	-0.0700818452138468	-0.0637044869348679
ENSDARG00000078026	1467.3151420379	3.19436172688534	0	0	1467.3151420379	-3.63278133117136	1467.3151420379	-2.54844913452619	zcchc24	other	11.98202	14.016074	0.553016	0.592252	0.616664	3.868996	12.568928	10.483281	12.999047	0.572634	2.24283	11.5261045	-0.00586972445316067	0.028786762222627	-0.0797515883372948	-0.0912649174047013	-0.0738448091994161	-0.0543270158803118	-0.00804943356171166	-0.0172132082748162
ENSDARG00000078041	0	0	8155.68177927691	2.73605504015605	8155.68177927691	3.12670491314222	0	0	xpo1a	other	59.521542	93.701668	40.167461	40.667156	6.549055	10.958497	6.973692	6.54505	76.611605	40.4173085	8.753776	6.759371	0.518269647873606	0.950939793448181	0.235002310863108	0.274965828438501	-0.0356342774988001	0.00233313423972132	-0.0369338935392944	-0.0353326487754586
ENSDARG00000078042	2940.5022382767	-2.45979375966124	0	0	0	0	0	0	il10rb	other	13.436653	11.608611	34.17923	31.956715	47.093304	33.62196	19.588879	64.834747	12.522632	33.0679725	40.357632	42.211813	0.0101680982995755	0.000926653618638139	0.187423225593512	0.195364108018829	0.225511238987246	0.183462273768697	0.0281898767558678	0.232852913877412
ENSDARG00000078052	1171.29220928517	2.6030761462484	0	0	1171.29220928517	5.76989319053152	1171.29220928517	3.81984024853685	emilin3a	other	60.755447	87.948921	7.490965	0.304348	0	0	0	0	74.352184	3.8976565	0	0	0.531873869477073	0.884366742817176	-0.0246265827944041	-0.0938959729064498	-0.077816742155391	-0.085248500223682	-0.0729343995894394	-0.065445824982931
ENSDARG00000078058	0	0	0	0	4907.76710034426	1.86033042376921	0	0	dip2a	other	11.005022	15.100414	23.300789	22.224684	6.372086	14.13766	4.233596	13.58699	13.052718	22.7627365	10.254873	8.910293	-0.0166414591476009	0.0413351711342694	0.100989306805264	0.106426428425157	-0.036774134865674	0.027741389748262	-0.0510791759271569	-0.00293332714117811
ENSDARG00000078068	1041.22313407159	3.08145158475912	1041.22313407159	-7.53645110687151	0	0	1041.22313407159	6.24558653388481	abcg4b	other	1.601155	0.975132	0.069177	0.055753	22.57634	19.929506	0.312936	0.310363	1.2881435	0.062465	21.252923	0.3116495	-0.120322285951547	-0.122128147131461	-0.083595898457889	-0.0961677969952334	0.0675974686162668	0.0740305240374191	-0.0713189203911455	-0.0640178732167444
ENSDARG00000078073	0	0	1522.64272156041	-2.09278604809322	1522.64272156041	-3.91188943028532	0	0	nudt5	other	4.697977	2.914667	1.151959	1.384183	13.425875	8.161986	38.829193	53.460957	3.806322	1.268071	10.7939305	46.145075	-0.0861787718605196	-0.0996830853626038	-0.0749927271529771	-0.0840277327370511	0.00865932159293718	-0.0200169201678207	0.127514745213449	0.180523146737851
ENSDARG00000078092	0	0	0	0	385.313517053986	3.16223764097778	0	0	limd2	other	18.631405	27.717655	7.807314	8.367899	0.707801	12.672043	0.60216	0.695235	23.17453	8.0876065	6.689922	0.6486975	0.0674420030029762	0.187346845890102	-0.0221130531650442	-0.0202059574076054	-0.0732577957629115	0.0160280012829141	-0.0698258503843475	-0.0622471123587949
ENSDARG00000078095	0	0	0	0	2119.2934466566	-2.07433440315337	0	0	cipcb	other	7.174168	8.472186	1.888593	1.619272	3.339144	19.182308	15.468283	11.156646	7.823177	1.7539325	11.260726	13.3124645	-0.0588779252827776	-0.0353692899236991	-0.0691398514208145	-0.0818793353307957	-0.0563093149367667	0.0680588271790099	0.00691799649098038	-0.0141151175196738
ENSDARG00000078106	0	0	1777.66865235639	-2.50299658413602	1777.66865235639	-3.19026650124968	0	0	ocrl	other	5.439862	5.378442	0.784541	0.863539	6.584775	9.780995	11.433466	13.243335	5.409152	0.82404	8.182885	12.3384005	-0.0779992378248462	-0.0711713121491452	-0.0779120220752312	-0.0887857189430515	-0.0354042049711555	-0.00707760427158422	-0.0139110641873128	-0.00451445235329702
ENSDARG00000078113	0	0	0	0	427.544368440918	-2.63212402952969	0	0	atp5mea	other	8.803068	5.618159	1.581248	1.336774	8.877797	3.106753	21.71348	9.944787	7.2106135	1.459011	5.992275	15.8291335	-0.0409187496818309	-0.0683972127531327	-0.0715818403758472	-0.0844609872603727	-0.0206348497784162	-0.0604189541997992	0.0391577702554149	-0.0196907698990462
ENSDARG00000078118	0	0	1789.71661705652	1.66990505338768	1789.71661705652	4.01442099147804	1789.71661705652	2.34451593809037	sinhcafl	other	74.680054	50.620438	12.230246	10.665153	4.427243	7.839815	1.226584	0.487753	62.650246	11.4476995	6.133529	0.8571685	0.685397389820355	0.452386857601015	0.0130290545408251	0.000787855723207804	-0.049300869044898	-0.0225917497960726	-0.066602367042976	-0.0632017180571286
ENSDARG00000078133	0	0	2101.96815914582	1.82178641496741	2101.96815914582	1.7774641571143	0	0	kdm2ab	ChomatinRemodeler	11.020473	15.223944	7.281374	7.422502	1.848081	4.684735	3.146728	2.995789	13.1222085	7.351938	3.266408	3.0712585	-0.0164711066261385	0.0427647088741436	-0.0262918739397758	-0.0288456149955045	-0.0659132520388754	-0.0478075310535566	-0.0566899482425544	-0.0516624738951001
ENSDARG00000078142	21107.0249093869	-3.37312846509626	0	0	21107.0249093869	1.87759990089893	21107.0249093869	3.19624519456463	SPAG9 (1 of many)	other	6.605608	11.534708	48.351826	43.482643	107.228142	239.161926	14.574868	20.598179	9.070158	45.9172345	173.195034	17.5865235	-0.0651464923401011	7.14190392653389e-05	0.300030630614384	0.300695594476664	0.612839743414956	1.8261625610282	0.0023058925849303	0.0293245119556801
ENSDARG00000078155	0	0	472.233010233976	4.62305198464736	472.233010233976	4.10141837064475	0	0	INAVA	other	9.969007	11.87679	5.217722	3.413019	0	0.563643	0.367047	0.124716	10.9228985	4.3153705	0.2818215	0.2458815	-0.0280638763065517	0.0040301264717242	-0.0426884816315586	-0.0654868992649724	-0.077816742155391	-0.0807437971431541	-0.0710395815010885	-0.064872018077882
ENSDARG00000078164	0	0	1546.46443093651	2.35804166700273	1546.46443093651	2.24342008664551	0	0	znf576.2	TF	30.721193	15.592937	31.953924	27.950832	7.596906	5.855098	7.571097	9.083048	23.157065	29.952378	6.726002	8.3270725	0.20073602084951	0.0470348409817239	0.169742206954628	0.158755722909519	-0.0288850689835451	-0.0384538482943705	-0.0338498912178717	-0.023655552192818
ENSDARG00000078172	0	0	1793.15514536753	4.27845984929077	1793.15514536753	4.32858024755095	0	0	CU984600.1	other	12.082374	12.875953	17.577711	15.842004	0.500549	1.656245	1.033167	1.099888	12.4791635	16.7098575	1.078397	1.0665275	-0.00476328752747008	0.015592833642338	0.0555169768022044	0.0480973141026746	-0.0745927059392664	-0.0720115897083222	-0.0676008496084092	-0.0603853409297176
ENSDARG00000078179	0	0	0	0	1110.05902495528	3.15556484510764	0	0	fndc3ba	other	6.719378	11.313647	3.272329	2.147333	0.644467	2.651759	0.543499	0.354018	9.0165125	2.709831	1.648113	0.4487585	-0.0638921394589422	-0.00248678578801816	-0.0581454704200465	-0.0770535677162131	-0.0736657300704659	-0.0640553213212249	-0.0701286778802288	-0.0638170205559798
ENSDARG00000078186	0	0	0	0	924.430222935651	-1.7431272166568	0	0	tex2	other	1.778309	1.809941	1.598094	1.516297	2.688338	9.323144	5.668863	10.417957	1.794125	1.5571955	6.005741	8.04341	-0.118369102948042	-0.112467409083321	-0.0714479916197702	-0.082820388391165	-0.0605011565220484	-0.0107368048828271	-0.0436698526709716	-0.0175137580219651
ENSDARG00000078191	0	0	870.045920102044	1.95545512482202	870.045920102044	2.78688778344784	0	0	zbtb46	TF	9.758903	12.514977	3.437904	3.599313	0.656518	1.978931	0.738064	0.279962	11.13694	3.5186085	1.3177245	0.509013	-0.0303803442483905	0.0114154774115533	-0.0568299054320704	-0.0637844225586998	-0.0735881095768868	-0.0694326441377336	-0.0691242689588646	-0.0641577454361901
ENSDARG00000078214	0	0	3905.10053128717	2.59663101461376	3905.10053128717	2.61913628025976	0	0	mybbp1a	Cofactor	48.528748	38.080261	16.406683	25.239481	2.571758	7.438886	4.881742	3.753046	43.3045045	20.823082	5.005322	4.317394	0.397070361366741	0.307266997759662	0.0462126528599442	0.133977619910877	-0.0612520483269982	-0.0257960228933575	-0.0477332317709801	-0.048178403723697
ENSDARG00000078216	0	0	1500.24726284168	1.39959521224342	0	0	0	0	eps15	other	10.489153	10.044374	7.206122	7.011254	2.13725	5.967593	5.389991	5.571459	10.2667635	7.108688	4.0524215	5.480725	-0.0223290900384382	-0.0171753121031103	-0.0268897836270787	-0.0326038688335305	-0.0640507144479891	-0.0375547746377404	-0.0451094822277711	-0.0398120518872774
ENSDARG00000078233	0	0	0	0	4451.39305813489	1.355599357353	0	0	ctnnd1	other	28.711128	32.591167	16.373377	13.886131	7.882714	13.281546	10.510473	9.253859	30.6511475	15.129754	10.58213	9.882166	0.178574371697127	0.243745043329832	0.0459480222847394	0.0302232643591099	-0.0270441795943781	0.0208992230344324	-0.0186758595182138	-0.0228696664102533
ENSDARG00000078280	0	0	116.034467775433	7.92239350116859	116.034467775433	5.52333404408834	0	0	nkx3-1	TF	7.327155	9.081634	2.098466	1.567023	0	0	0.034769	0.092177	8.2043945	1.8327445	0	0.063473	-0.0571911916602949	-0.0283165179938776	-0.0674723196634748	-0.0823568209472195	-0.077816742155391	-0.085248500223682	-0.0727549105046249	-0.0650217270397104
ENSDARG00000078301	0	0	522.984877656013	1.54170855806238	0	0	0	0	zgc:162255	other	5.975015	4.891545	4.419974	3.454594	1.02977	2.592265	6.471632	6.545516	5.43328	3.937284	1.8110175	6.508574	-0.0720989942860326	-0.0768058757120977	-0.0490269345261864	-0.0651069596584189	-0.0711839933650056	-0.0645308045705031	-0.0395256934162514	-0.0353305047520955
ENSDARG00000078308	0	0	3667.05702524176	2.78501895029133	3667.05702524176	1.74862187620004	0	0	spry2	other	85.374039	73.953499	49.528564	61.595009	8.532143	13.940159	22.321354	25.962585	79.663769	55.5617865	11.236151	24.1419695	0.803302205640166	0.72240621554068	0.30938032297628	0.466218269444645	-0.0228612072663911	0.0261629378503278	0.0422958170195574	0.0540056531427485
ENSDARG00000078310	1933.99118847123	2.21115410163395	0	0	0	0	0	0	cecr2	ChomatinRemodeler	16.706079	31.738403	1.963307	2.230704	0.767694	5.860843	4.369505	2.997133	24.222241	2.0970055	3.3142685	3.683319	0.046214630099134	0.233876522960641	-0.0685462163762024	-0.0762916688602185	-0.0728720249370935	-0.0384079335589837	-0.0503775686900193	-0.0516562902740701
ENSDARG00000078322	0	0	0	0	3633.82358776725	3.06173771647382	3633.82358776725	1.90323543393955	col12a1a	other	6.973655	8.427725	8.223148	6.09901	2.962821	8.449102	1.07593	1.170928	7.70069	7.161079	5.7059615	1.123429	-0.0610886491929456	-0.0358838101005998	-0.0188090721823471	-0.0409405525723359	-0.0587332114603051	-0.0177222543426994	-0.0673800928499773	-0.0600584923895569
ENSDARG00000078324	0	0	0	0	1129.12617306928	2.26568895572988	1129.12617306928	2.534521243965	PRDM16	TF	5.318235	6.280796	5.297687	6.225566	2.423033	8.495441	1.301321	0.482735	5.7995155	5.7616265	5.459237	0.892028	-0.0793402167988878	-0.0607289167980042	-0.0420531251208323	-0.0397840008742724	-0.0622099860838275	-0.0173519074457299	-0.0662165499147361	-0.0632248054160042
ENSDARG00000078328	0	0	344.531712664061	-2.18717023161129	344.531712664061	-2.26036445319475	0	0	sec22a	other	7.882973	4.34407	0.633038	0.627676	5.018721	3.750801	6.088565	5.352266	6.1135215	0.630357	4.384761	5.7204155	-0.0510631094795797	-0.0831414717141832	-0.0791157789369153	-0.0909411896687409	-0.0454911591203133	-0.0552716446268819	-0.0415032120464276	-0.0408205388251074
ENSDARG00000078331	1038.6649557916	-2.65521969549958	1038.6649557916	-5.97159815123766	1038.6649557916	-2.60857804886317	1038.6649557916	3.3630201023745	best1	other	0	0.077638	0.207891	0.174684	16.915495	26.591511	2.537268	1.116865	0.038819	0.1912875	21.753503	1.8270665	-0.137975563506544	-0.13251430065134	-0.0824937557325855	-0.0950809275461168	0.0311359647597655	0.127274074380442	-0.0598361824635842	-0.0603072313060364
ENSDARG00000078335	0	0	1949.77201077887	2.33407044022261	0	0	0	0	amot	other	8.552211	13.380075	9.604639	9.04167	1.091625	5.51258	4.826766	4.021599	10.966143	9.3231545	3.3021025	4.4241825	-0.0436845332865498	0.021426731679259	-0.00783252867756586	-0.0140485962856045	-0.0707855852967677	-0.0411912936094658	-0.0480170360773092	-0.0469428159420842
ENSDARG00000078352	0	0	141.499751779664	-2.99535115072641	141.499751779664	-3.03029404024389	0	0	lyrm4	other	8.568892	2.315355	0.599294	0.231525	9.1972	2.162214	8.79608	5.028581	5.4421235	0.4154095	5.679707	6.9123305	-0.0435006195974348	-0.106618559514304	-0.0793838896115598	-0.0945614772231797	-0.0185775749870594	-0.0679678242167758	-0.0275261235632599	-0.0423097838943912
ENSDARG00000078355	0	0	4182.48707255029	1.88833476184183	0	0	0	0	zc3h4	other	24.560507	61.751549	17.979992	18.290398	3.709711	12.506789	7.220061	9.113317	43.156028	18.135195	8.10825	8.166689	0.132812365808504	0.581200451555754	0.0587132733380825	0.070472343640812	-0.0539224928104601	0.0147072713122242	-0.0356620552253757	-0.0235162872932948
ENSDARG00000078359	0	0	0	0	606.202453037254	2.48374758257213	0	0	other	other	15.0323	11.885283	8.373914	10.809161	7.337619	3.329194	1.936377	1.728565	13.4587915	9.5915375	5.3334065	1.832471	0.0277606482843038	0.00412841080771344	-0.0176111711044234	0.00210389523879561	-0.0305551366060362	-0.0586411788030752	-0.0629381806707	-0.057492855573825
ENSDARG00000078369	121.583401471833	-3.93158740482859	121.583401471833	-4.65754549448412	0	0	0	0	other	other	0	0.03313	0.557295	0.032354	9.017855	28.377157	1.27992	4.682911	0.016565	0.2948245	18.697506	2.9814155	-0.137975563506544	-0.133029364730724	-0.079717589831581	-0.0963816323976085	-0.0197327361704418	0.14154517335077	-0.0663270289594056	-0.0439001799371467
ENSDARG00000078399	0	0	973.94543506503	5.40833301826857	973.94543506503	5.77863883624366	0	0	acsl2	other	15.713508	14.662775	7.605989	7.937301	0.04837	0.233	0.099981	0.146128	15.1881415	7.771645	0.140685	0.1230545	0.0352711977918056	0.0362706405187039	-0.0237126673652816	-0.0241410442314838	-0.0775051909750391	-0.0833863360208745	-0.0724182645786876	-0.0647735034249833
ENSDARG00000078401	0	0	1801.12415428835	2.44020500972335	1801.12415428835	1.64274859496011	0	0	larp4aa	other	17.934486	21.243067	18.924871	16.530813	2.277646	6.947191	7.249891	8.735834	19.5887765	17.727842	4.6124185	7.9928625	0.0597582343857276	0.11242036733318	0.0662207456634572	0.0543921023275824	-0.0631464237819423	-0.029725708849149	-0.0355080628931253	-0.0252530520383044
ENSDARG00000078430	0	0	0	0	1433.93671071588	2.45858480824406	0	0	tiam1a	other	11.207554	19.467041	2.24316	2.762837	0.578029	3.429279	0.93	0.23251	15.3372975	2.5029985	2.003654	0.581255	-0.0144084750768717	0.0918674960144899	-0.0663226632517568	-0.0714286886400343	-0.0740936572426845	-0.0578412873685774	-0.0681334318055689	-0.0643760677465463
ENSDARG00000078442	0	0	1073.28916821342	2.99589989564246	1073.28916821342	3.12466258894664	0	0	AL954696.1	other	15.595934	13.146584	12.802149	16.003695	2.10397	2.534462	1.976776	2.287099	14.371259	14.402922	2.319216	2.1319375	0.0339749045189799	0.0187246820037068	0.0175730712300507	0.0495749524652302	-0.0642650709351115	-0.0649927731430991	-0.0627296276626348	-0.0549230917431645
ENSDARG00000078452	0	0	362.524146578372	2.24000716954281	0	0	362.524146578372	-2.54835998985356	hmox2b	other	4.54942	5.376977	4.315173	4.579697	0.500827	2.736668	5.67045	10.430746	4.9631985	4.447435	1.6187475	8.050598	-0.0878166632287741	-0.0711882657052766	-0.0498596237987511	-0.0548250308273374	-0.0745909153412069	-0.0633767183156619	-0.0436616600517534	-0.0174549170031008
ENSDARG00000078473	0	0	7133.62404204293	3.03822406969744	7133.62404204293	3.75071676325985	0	0	nucks1a	other	154.136429	84.893494	50.023083	46.742924	7.450613	12.081876	5.163101	5.9031	119.5149615	48.3830035	9.7662445	5.5331005	1.56143090399537	0.849008139984418	0.31330949031609	0.330490179693597	-0.0298273422278539	0.0113113151838657	-0.046280763497107	-0.0382862019899317
ENSDARG00000078475	0	0	254.327873999776	-5.70491223703694	254.327873999776	-2.12579313545847	254.327873999776	3.57911910157847	klhl23	other	0.302636	0.330317	0.054467	0.054719	2.353511	8.835329	0.465928	0.202827	0.3164765	0.054593	5.59442	0.3343775	-0.134638898845013	-0.129590199893842	-0.0837127757701229	-0.0961772463651233	-0.0626577773007061	-0.0146354814089753	-0.0705291250543822	-0.0645126365136858
ENSDARG00000078479	419.908648390726	-4.26498381979486	419.908648390726	4.11664304633579	419.908648390726	3.27713804991715	0	0	mocs1	other	0.883373	0.467998	5.758043	11.407486	0.21407	0.833897	0.662403	0.955421	0.6756855	8.5827645	0.5239835	0.808912	-0.128236076227929	-0.127996901216892	-0.0383953975918893	0.00757178135042882	-0.0764379172395769	-0.0785838944630445	-0.0695148560809027	-0.0610500203786393
ENSDARG00000078497	0	0	0	0	2323.09239354708	1.63509862652879	0	0	timeless	other	19.426863	13.602704	6.492339	9.17018	8.123304	7.623152	4.245536	3.564431	16.5147835	7.8312595	7.873228	3.9049835	0.0762121975546232	0.0240030820191801	-0.0325610982809369	-0.0128741876544993	-0.0254945393528884	-0.0243233467174154	-0.0510175376956092	-0.049046204081276
ENSDARG00000078512	0	0	0	0	3353.97104458297	-3.36233730066144	3353.97104458297	-2.07033697675975	acaca	other	1.467618	2.058025	1.076554	1.046917	2.831423	6.281408	11.376674	25.272142	1.7628215	1.0617355	4.5564155	18.324408	-0.121794576719688	-0.109596483472871	-0.0755918524914542	-0.0871098905565072	-0.0595795460064262	-0.0350467271729163	-0.0142042432866478	0.050828988072166
ENSDARG00000078546	899.273002737305	2.9678408481522	899.273002737305	-4.30081998728862	899.273002737305	-3.55382936409091	0	0	cars2	other	4.091916	6.957438	0.252585	0.251533	8.834884	17.89691	6.054017	6.599001	5.524677	0.252059	13.365897	6.326509	-0.0928608001764907	-0.0528985494752166	-0.0821386425719477	-0.0943786310019428	-0.0209112524206002	0.0577857707757468	-0.0416815602561019	-0.0350844251607316
ENSDARG00000078557	385.440762275028	-5.31616837701217	385.440762275028	9.25121667998171	385.440762275028	10.0531273433826	0	0	si:ch211-57n23.4	other	0.091432	0.205731	12.974534	1.757073	0	0	0	0	0.1485815	7.3658035	0	0	-0.136967494660362	-0.131031958081003	0.0189427446134254	-0.0806200194505147	-0.077816742155391	-0.085248500223682	-0.0729343995894394	-0.065445824982931
ENSDARG00000078567	0	0	3828.37133107059	-2.17074223008717	3828.37133107059	-1.81708895580987	0	0	lonrf1l	other	3.727975	7.90471	1.776916	2.66501	8.054065	23.761707	13.346052	10.979341	5.8163425	2.220963	15.907886	12.1626965	-0.0968733732794339	-0.0419363453634534	-0.0700271734873234	-0.0723226959013768	-0.0259405077667065	0.104657938287046	-0.00403766228421433	-0.0149308816020667
ENSDARG00000078574	0	0	0	0	1030.67393175529	1.86257059525784	0	0	si:dkey-21c19.3	other	13.182459	10.295169	6.036398	7.040672	1.527011	6.520269	3.077234	1.693056	11.738814	6.538535	4.02364	2.385145	0.00736552313676192	-0.0142730137345218	-0.0361837467253448	-0.0323350278631013	-0.0679812639775889	-0.0331377211486811	-0.0570486992696214	-0.0576562292339118
ENSDARG00000078578	0	0	1280.85382603237	1.84426658695286	1280.85382603237	1.77343326981587	0	0	fam222bb	other	12.016273	14.858408	7.957163	7.492717	2.650403	2.799297	2.69197	3.759281	13.4373405	7.72494	2.72485	3.2256255	-0.00549207349738731	0.0385345825300762	-0.0209224380487329	-0.0282039442925783	-0.060745495865167	-0.0628761797669167	-0.0590375595408957	-0.0481497170591714
ENSDARG00000078600	0	0	837.633264168524	1.7442011957649	0	0	0	0	ldlrad3	other	8.167134	7.508662	11.915531	11.638344	4.07372	6.880881	5.293272	13.562936	7.837898	11.7769375	5.4773005	9.428104	-0.047930137966325	-0.0465195685707852	0.0105285077481879	0.00968151310484225	-0.051577910763557	-0.0302556663954502	-0.0456087777149627	-0.0030439973943457
ENSDARG00000078618	0	0	1926.88276113389	-11.4839674743069	1926.88276113389	-5.45489188880721	1926.88276113389	6.02907558549968	inpp5kb	other	0.093914	0.160958	0.005565	0	26.851372	83.92923	0.625181	0.374213	0.127436	0.0027825	55.390301	0.499697	-0.136940129767587	-0.131550088844602	-0.0841013233107662	-0.0966773044608781	0.0951329506431844	0.585524064905907	-0.0697070083635384	-0.0637241052087311
ENSDARG00000078619	0	0	21247.4515629981	-3.75041458779706	21247.4515629981	-4.57296737584514	0	0	pnp5a	other	13.942972	11.057471	9.973812	8.7651	136.863388	353.080566	264.798218	540.880249	12.5002215	9.369456	244.971977	402.8392335	0.0157504371976636	-0.00545135520475912	-0.00489928952125531	-0.016576074264787	0.80372036924332	2.73661412085871	1.29404163680227	2.42309471256507
ENSDARG00000078624	278.174257026571	2.91227138756772	0	0	0	0	0	0	arhgef9b	other	6.373089	5.46652	0.24261	0.342921	0.07217	0.867092	0.133233	0.09511	5.9198045	0.2927655	0.469631	0.1141715	-0.0677100932680626	-0.0701520388952583	-0.082217898261243	-0.0935434675440062	-0.0773518951699456	-0.0783185960050523	-0.0722466067499249	-0.0650082325750666
ENSDARG00000078640	0	0	922.88440373863	3.52890330850841	922.88440373863	2.45802034552168	0	0	fam117aa	other	8.846383	12.15423	6.313471	4.45038	0.382041	1.285006	1.548738	1.595192	10.5003065	5.3819255	0.8335235	1.571965	-0.0404411870990112	0.0072407712588261	-0.0339822819032792	-0.0560068143535114	-0.0753560159926288	-0.0749785767318674	-0.0649393014779814	-0.0581064925437976
ENSDARG00000078654	0	0	4043.68303892887	3.13657248018388	4043.68303892887	4.18112622660882	0	0	tpx2	other	69.897873	58.101463	33.140076	31.723452	3.640655	6.301924	3.402926	1.498283	63.999668	32.431764	4.9712895	2.4506045	0.632672220482451	0.538960220917152	0.179166697618181	0.193232397797698	-0.054367282521239	-0.0348827608176167	-0.0553673693777243	-0.0585523619860616
ENSDARG00000078658	0	0	744.268695745983	1.97359334233658	0	0	0	0	supt20	other	6.0925	5.359303	4.25399	4.37575	0.893633	2.19761	2.589685	3.018228	5.7259015	4.31487	1.5456215	2.8039565	-0.0708036822684273	-0.0713927961838206	-0.0503457491960595	-0.0566888322209099	-0.0720608518111408	-0.06768493510037	-0.0595655885621572	-0.0515592341091673
ENSDARG00000078659	0	0	329.798021212228	-2.44694691114807	0	0	0	0	tmem176	other	5.997223	6.919531	1.231322	0.981191	11.343435	8.358285	3.802326	1.86205	6.458377	1.1062565	9.85086	2.832188	-0.0718541435451978	-0.0533372241866665	-0.0743621537926223	-0.0877105378344468	-0.00475367489273459	-0.0184480747993791	-0.0533055343961352	-0.0568787033020998
ENSDARG00000078676	0	0	200.736429788613	-4.12759000559918	0	0	200.736429788613	3.97533969839267	myrf	TF	0.711711	0.518005	0.155224	0.118766	2.155739	11.721068	0.262774	0.120265	0.614858	0.136995	6.9384035	0.1915195	-0.1301287080666	-0.127418200546951	-0.082912217826632	-0.0955919428899355	-0.0639316267950322	0.00842769397491056	-0.0715778732362794	-0.0648924967216356
ENSDARG00000078717	1221.02356763285	-2.34573577329417	0	0	1221.02356763285	2.64248481292169	1221.02356763285	4.19508117350217	itga8	other	0.870507	0.845418	1.541992	2.226808	10.364326	12.442978	0.69363	0.358722	0.8579625	1.8844	11.403652	0.526176	-0.128377928246643	-0.123629248551278	-0.0718937462744912	-0.0763272730624346	-0.0110601161712778	0.0141972860764073	-0.0693536519723146	-0.0637953778823746
ENSDARG00000078725	806.455639976337	2.43370441106169	0	0	0	0	0	0	nos1apa	other	12.299335	9.258888	1.709175	1.266263	1.17341	2.935183	1.521095	0.525304	10.7791115	1.487719	2.0542965	1.0231995	-0.0023712188323034	-0.0262652649983003	-0.0705654050310377	-0.0851053630053564	-0.0702588080942645	-0.0617901624069909	-0.0650820037924433	-0.0630289493418755
ENSDARG00000078741	0	0	0	0	892.935501886291	3.45334377227143	892.935501886291	5.10876832625007	zgc:172136	other	10.771857	5.116044	2.734323	2.071261	9.574267	13.905353	0.678615	0.126453	7.9439505	2.402792	11.73981	0.402534	-0.0192121824449149	-0.0742078849967733	-0.0624201607834534	-0.0777487635249862	-0.0161488863593617	0.0258847640853367	-0.0694311643715348	-0.0648640262998096
ENSDARG00000078748	0	0	12122.0370324336	1.82029785810105	0	0	0	0	si:ch211-137a8.4	other	170.605194	128.930252	266.136475	271.033691	88.476151	121.856087	81.134888	227.204132	149.767723	268.585083	105.166119	154.16951	1.74300463016992	1.35861882162213	2.03042386113272	2.38020625347768	0.492058165370763	0.888640096796026	0.34591074389006	0.979899598196694
ENSDARG00000078754	0	0	0	0	283.208854258675	-3.77046772766341	283.208854258675	-2.81180917095337	gra	other	1.116906	1.014153	0.40247	0.338032	1.115866	1.12726	6.090105	12.213157	1.0655295	0.370251	1.121563	9.151631	-0.125661295605659	-0.121676580773915	-0.0809477414200661	-0.0935881464312327	-0.0706294490105798	-0.0762393018577733	-0.041495262056764	-0.00925420707466071
